Date,C1_3,C8_3,C35_3,C45_3,C78_3,C403_3,C416_3,C1034_3
20170717,8.375,5.574166667,6.647083333,5.06375,6.658571429,7.520416667,7.507083333,
20170718,6.416666667,6.545,4.066086957,3.070833333,6.955217391,6.131666667,6.55625,
20170719,6.916666667,7.599166667,4.67,4.560416667,8.1725,7.190833333,6.775833333,
20170720,9.083333333,6.65375,7.823333333,7.431666667,7.477083333,9.30625,9.615,
20170721,9.791666667,8.794583333,7.891666667,6.38375,9.776666667,10.88791667,10.29541667,
20170722,6.166666667,6.490833333,6.007083333,5.10125,6.715416667,7.918333333,8.015416667,
20170723,17.70833333,14.70625,18.11166667,17.42083333,13.70333333,17.43541667,19.3625,
20170724,28.41666667,27.04291667,30.37625,29.86,26.98333333,29.98826087,32.13041667,
20170725,19.54166667,22.37708333,21.11416667,19.89208333,23.17666667,23.06958333,22.65916667,
20170726,6.666666667,7.574166667,6.732916667,5.523333333,8.78375,8.922916667,7.74125,
20170727,8.416666667,7.1825,8.277916667,7.669166667,7.27625,11.615,9.705416667,
20170728,9.458333333,7.373333333,9.00125,8.034166667,7.089166667,12.2425,11.195,
20170729,8.166666667,6.920416667,8.69125,8.746666667,9.165833333,9.270416667,9.394166667,
20170730,11.41666667,8.05125,8.988333333,8.29875,8.6175,9.841666667,11.30083333,
20170731,12.33333333,9.035416667,13.405,8.562083333,9.128333333,9.655416667,11.27208333,
20170801,11.875,10.32541667,10.3445,6.1025,9.895833333,9.556666667,10.74125,
20170802,7.875,4.8725,5.689166667,4.1325,6.757916667,6.192083333,7.228095238,
20170803,11.29166667,8.431818182,9.118181818,9.709166667,8.780416667,10.34,13.46125,
20170804,13.20833333,12.19708333,11.21173913,10.67708333,8.90375,12.25541667,11.95833333,
20170805,8.458333333,10.19291667,6.4225,5.920416667,8.5325,8.366666667,8.629166667,
20170806,14.20833333,12.66291667,13.00375,12.82041667,11.11416667,14.40958333,15.56333333,
20170807,10,7.535416667,8.6725,7.7825,5.5075,10.89916667,10.77,
20170808,6.625,4.66375,7.355416667,7.3275,4.41375,6.63375,6.794166667,
20170809,10.29166667,8.84875,10.13041667,8.242916667,6.207727273,10.72041667,9.940833333,
20170810,10.375,11.73166667,8.248333333,6.588095238,10.81833333,12.12625,8.118333333,
20170811,9.25,7.442916667,6.887083333,5.534583333,7.775416667,10.63166667,6.080833333,
20170812,8.541666667,7.746666667,6.979166667,6.345833333,7.530416667,9.970416667,6.58375,
20170813,7,8.187916667,6.994583333,6.66875,7.583333333,7.717083333,5.298333333,
20170814,7.772727273,8.29375,7.14,6.2925,8.98875,12.00625,5.704166667,
20170815,7.25,8.038333333,6.77625,6.72,8.447916667,9.868333333,6.319583333,8.025555556
20170816,11.875,11.22791667,12.42375,12.62791667,11.66,15.6175,8.02,9.066666667
20170817,13.91666667,14.60791667,14.11416667,14.26208333,14.62166667,15.36916667,8.99,8.253333333
20170818,8.875,9.845,7.24875,6.349166667,9.847083333,10.88,7.546666667,2.987916667
20170819,6.708333333,5.847916667,5.847916667,4.96375,6.809166667,8.443333333,8.261666667,2.40875
20170820,5.875,6.558333333,5.210416667,4.69875,7.999166667,6.385,5.648333333,2.3575
20170821,6.75,8.382083333,5.41,5.174583333,8.952916667,6.97,6.00875,2.66375
20170822,8.173913043,7.282916667,5.116666667,4.0175,6.3375,8.5025,6.03625,2.298333333
20170823,10.29166667,7.558333333,7.89875,6.913846154,6.865833333,8.709166667,7.78625,2.807083333
20170824,13,12.02,11.94133333,,7.17875,10.63727273,11.52214286,4.836666667
20170825,,,,,7.62125,,,
20170826,,,,,2.91,,,
20170827,,,,,1.494583333,,,
20170828,,,,,2.109583333,,,
20170829,,,,,6.211666667,,,
20170830,,,12.75125,,9.649166667,,,
20170831,,,14.92041667,,12.46791667,,,
20170901,,,19.14083333,21.615,13.85791667,11.70166667,11.778,
20170902,,,14.014,15.16291667,17.76291667,12.83041667,13.11952381,
20170903,,,,12.59375,19.22333333,15.86666667,17.33958333,
20170904,,,,8.115833333,20.01625,11.995,13.03375,
20170905,,,,4.861666667,16.9525,9.30875,10.49083333,
20170906,,,7.872,5.367777778,6.8625,8.429166667,9.6975,
20170907,,,8.878333333,6.992083333,7.1525,9.814166667,12.22208333,1.5925
20170908,,,11.1325,9.250416667,7.855833333,11.67958333,14.12083333,4.729583333
20170909,,,8.624583333,7.288333333,7.542916667,8.270833333,10.59125,4.89125
20170910,,,8.636666667,7.462083333,7.604166667,10.5125,12.58041667,4.895
20170911,,11.37416667,12.13833333,10.21909091,8.581875,12.50833333,13.35708333,6.032083333
20170912,,16.96125,15.23625,12.31294118,13.31625,17.82380952,19.3835,6.535416667
20170913,,16.02666667,11.8575,10.83708333,16.94958333,16.38458333,16.52541667,6.675
20170914,,11.29,7.615833333,7.767083333,13.43916667,11.4925,12.005,4.250416667
20170915,,9.596666667,6.605416667,7.22,9.87375,8.179583333,10.18916667,3.718333333
20170916,,11.12875,8.1025,7.95,11.34208333,9.554166667,9.620416667,2.9675
20170917,,8.802916667,6.198333333,6.321666667,11.63458333,6.8425,7.822727273,2.394583333
20170918,,5.58625,5.40375,7.88125,5.795,7.129583333,6.4375,3.332083333
20170919,,7.412916667,7.30375,8.759583333,8.44,9.375833333,8.735454545,3.71
20170920,,10.38833333,9.173333333,8.977,11.24583333,11.55583333,11.15541667,5.154166667
20170921,,8.252083333,6.812083333,5.05625,8.81375,9.105,8.964583333,4.552083333
20170922,,11.80208333,8.908695652,6.213333333,9.567916667,9.126666667,10.09916667,4.765833333
20170923,,9.985833333,7.997142857,8.057916667,11.48166667,10.53583333,11.78958333,6.295833333
20170924,,7.359583333,4.39,5.748333333,9.2325,7.202916667,8.60625,4.895416667
20170925,,5.0925,4.719166667,3.2625,6.745416667,6.1875,5.907083333,2.856666667
20170926,,5.681666667,4.74625,2.93875,7.2575,6.349583333,6.4075,2.5525
20170927,,7.465833333,5.269583333,3.229166667,12.51666667,6.786666667,8.547916667,3.261666667
20170928,15.33333333,10.86,9.919583333,6.771666667,14.35208333,11.54458333,12.84958333,6.413913043
20170929,14.43478261,11.64083333,14.48916667,11.51625,18.63958333,12.20458333,16.06291667,
20170930,10.54166667,9.585,9.889166667,6.9075,10.48041667,8.918333333,11.95208333,
20180601,15.79166667,12.81125,11.96333333,11.77333333,16.935,16.34708333,14.43666667,7.623333333
20180602,12.375,10.44583333,8.627083333,8.453333333,11.88166667,11.14958333,11.13875,4.940869565
20180603,10.79166667,7.739166667,8.77875,7.0925,8.19,9.48125,9.93375,4.335833333
20180604,11.75,8.865833333,10.56166667,8.329583333,8.884166667,8.662380952,11.04,4.0225
20180605,11,7.34125,6.445833333,5.787916667,7.74,12.26458333,7.341666667,3.04
20180606,8.454545455,8.20375,6.573333333,5.61,9.5625,8.935833333,8.019583333,2.960833333
20180607,8.208333333,9.119583333,6.64375,4.908571429,7.892380952,8.29625,7.29,2.840416667
20180608,7.166666667,7.848333333,6.285833333,5.197083333,6.883333333,7.995,7.1675,2.74625
20180609,12.375,11.34083333,11.4575,10.565,10.485,11.48625,11.8525,7.927083333
20180610,23.59090909,20.42666667,22.15791667,22.4025,19.94541667,21.79083333,25.06291667,13.17125
20180611,16.04166667,12.90333333,13.38818182,13.78041667,14.87541667,15.77208333,16.19708333,8.725
20180612,10.16666667,7.853333333,8.38125,7.780833333,8.799583333,10.63041667,10.16083333,4.941666667
20180613,8.166666667,7.024347826,6.727083333,5.810416667,8.245416667,8.922916667,8.035416667,3.320416667
20180614,7.818181818,7.755,5.439166667,4.982083333,6.82625,8.19,7.650833333,2.856666667
20180615,8.083333333,6.882916667,5.91875,5.477826087,7.3075,7.456666667,7.50125,3.843333333
20180616,13.91666667,12.97875,11.71791667,11.7675,11.1075,12.29333333,14.115,6.967916667
20180617,8,5.84625,5.067083333,5.177916667,5.879166667,6.757916667,6.505833333,3.63125
20180618,5.125,3.317083333,3.432083333,3.170416667,3.29625,4.787083333,4.845416667,2.30125
20180619,12.29166667,8.68875,8.311666667,7.686666667,7.810833333,9.210833333,9.79625,4.677083333
20180620,14.66666667,10.42208333,10.96416667,12.04,8.57875,12.64416667,14.61875,8.5525
20180621,16.91666667,13.16958333,13.23041667,13.19875,13.15458333,15.09875,,9.864166667
20180622,18.69565217,14.60125,13.43875,12.32541667,15.0475,18.17041667,,6.947083333
20180623,12,9.272916667,8.194583333,7.88625,9.587916667,10.10416667,,4.672083333
20180624,9,6.245833333,6.02125,6.1425,6.01125,6.75,,4.52875
20180625,14.75,12.39125,11.23333333,11.13916667,11.01916667,14.06291667,,6.656666667
20180626,13.33333333,9.752083333,8.360833333,7.510416667,10.45458333,11.88833333,,4.92
20180627,9.833333333,8.147916667,6.20125,5.457083333,7.264166667,9.220416667,,2.448
20180628,15.41666667,11.8125,10.59875,10.97208333,9.864583333,12.5475,,7.185416667
20180629,26.91666667,21.94333333,21.40208333,21.40166667,22.13333333,23.48208333,,12.62208333
20180630,37.75,32.22,31.49166667,32.04958333,34.32666667,31.93708333,,18.67166667
20180701,36.91666667,31.01541667,32.14416667,30.8775,33.07625,30.00166667,,16.64375
20180702,22.76190476,20.93916667,18.48541667,16.74833333,23.26708333,19.73583333,,8.1
20180703,23.45,14.72875,16.93428571,15.01458333,14.02958333,19.66363636,,9.936818182
20180704,50.57142857,14.55,11.52708333,10.485,11.79958333,19.02541667,,5.995
20180705,15,11.19875,11.32458333,8.903333333,9.732916667,13.79208333,,4.92
20180706,14.13043478,8.454583333,7.38,6.730416667,6.45375,7.9625,,3.292083333
20180707,11,5.727916667,6.50875,5.181666667,7.92375,5.5375,,1.86625
20180708,10.04166667,7.04625,4.995,5.591666667,5.732083333,5.787083333,,2.449166667
20180709,18.42105263,9.723333333,11.69125,16.80916667,11.78291667,14.50958333,,8.457916667
20180710,21.4,15.45791667,14.12125,11.14291667,16.66791667,16.65166667,,8.7725
20180711,15.4,14.13772727,15.39666667,10.59875,15.407,18.58375,,7.0575
20180712,9.52173913,8.595,7.897826087,,8.3725,11.35375,,2.999090909
20180713,8.916666667,10.47608696,8.686666667,5.219166667,11.2075,11.30333333,,3.275
20180714,7.125,7.43875,11.32916667,5.609583333,8.399583333,9.71375,,4.33
20180715,23.25,23.02291667,27.35083333,18.30458333,21.17625,23.43125,,14.50625
20180716,32.375,31.00333333,29.96666667,24.67666667,31.54291667,34.44458333,,18.42583333
20180717,21.47826087,21.82708333,22.65833333,16.48916667,24.03125,23.135,,10.54913043
20180718,16.43478261,15.69125,15.87208333,12.76375,16.21291667,17.94625,,8.294782609
20180719,15.44444444,14.80375,14.35708333,12.38916667,14.00916667,17.89875,,8.3
20180720,19.08695652,18.8025,16.06315789,15.73,18.74291667,20.88458333,,10.78583333
20180721,16.45833333,15.35875,14.61916667,12.53333333,14.79458333,16.46291667,,8.164583333
20180722,19.95833333,17.03416667,19.04083333,15.96125,18.87666667,18.91958333,,10.28375
20180723,14.58333333,13.29708333,13.64208333,14.30916667,13.48266667,16.29208333,,8.174583333
20180724,12.375,10.14416667,10.8875,8.721666667,10.506,12.09333333,,5.614583333
20180725,16.41666667,15.51466667,11.91166667,10.61541667,14.24625,15.32875,,5.222083333
20180726,18.23809524,14.20333333,15.28458333,14.90833333,17.8,15.65125,,9.002083333
20180727,19.20833333,,15.45083333,14.84458333,17.28125,19.06625,,8.34
20180728,14.58333333,,10.24875,9.603333333,13.63166667,13.09333333,,5.1075
20180729,20.875,,17.45083333,15.70375,16.88625,19.63125,,8.932083333
20180730,17.25,,16.54208333,15.65333333,15.96416667,18.51625,,8.724583333
20180731,10.5,6.395454545,7.259166667,4.755833333,9.176666667,10.15958333,,4.2475
20180801,12.625,8.59625,8.48875,9.075,8.787916667,11.37458333,,5.435833333
20180802,13.875,12.24083333,11.19375,10.14291667,9.9875,12.00913043,,5.710416667
20180803,14.17647059,13.28,10.95625,9.3675,13.64666667,15.16333333,,4.679166667
20180804,4.5,7.375416667,5.633043478,5.286666667,9.1075,9.08625,,4.137916667
20180805,,7.683333333,6.0775,4.80875,7.393333333,7.739166667,,4.032916667
20180806,,4.639090909,4.8075,3.18625,5.914166667,6.964583333,,2.417083333
20180807,,6.434166667,5.00875,4.284583333,5.499545455,8.082916667,,2.87875
20180808,6.357142857,5.350833333,4.353333333,3.205833333,4.615,9.736666667,,2.6575
20180809,8.083333333,6.817916667,5.313333333,3.74375,6.395833333,10.30041667,,2.750416667
20180810,14.04166667,6.650833333,7.053333333,5.125416667,5.967916667,10.87291667,,6.432083333
20180811,15.54166667,13.78666667,14.45541667,10.91875,12.27291667,16.47,,12.95
20180812,31.54166667,27.75083333,30.04625,28.91791667,18.20791667,32.91166667,,20.88666667
20180813,28.91666667,29.385,27.83291667,25.88222222,30.41875,32.08291667,,18.10352941
20180814,23.04166667,23.95125,23.56791667,24.06708333,25.52708333,26.785,,14.855
20180815,11.625,13.62375,12.04916667,11.53833333,13.99041667,16.30166667,,6.283333333
20180816,12.26086957,12.89541667,10.64583333,11.17875,11.455,13.75375,,6.955833333
20180817,11.79166667,10.9325,10.06541667,10.2475,10.91666667,13.95,,5.545833333
20180818,10.25,8.460833333,8.025833333,8.057083333,8.444166667,10.92708333,,4.35125
20180819,6,5.789583333,5.560833333,5.522083333,5.8475,6.865,,3.278333333
20180820,8.916666667,8.327916667,6.953333333,7.140434783,6.934583333,12.02541667,,4.117916667
20180821,7.583333333,7.315833333,6.844166667,6.957916667,6.35,9.519166667,,3.516666667
20180822,8.25,8.144166667,7.41125,7.378333333,11.11666667,9.937916667,,4.245833333
20180823,15.5,13.78375,11.76166667,11.22458333,16.48541667,16.09083333,,6.012916667
20180824,16.875,18.57291667,13.44208333,13.02208333,18.10416667,18.30708333,,6.59875
20180825,14.20833333,15.31916667,11.25708333,10.80125,15.42583333,13.25625,,5.703333333
20180826,10.5,10.95208333,9.120833333,8.26875,12.24458333,9.717083333,,4.46375
20180827,6.458333333,6.997916667,5.511666667,3.899583333,7.69125,7.535833333,,1.799583333
20180828,4.833333333,5.25875,5.103333333,4.02826087,5.0925,6.762083333,,2.257083333
20180829,6.458333333,7.0725,4.064166667,3.720416667,5.008333333,6.672083333,,2.46375
20180830,5.791666667,5.623333333,4.735833333,3.29125,4.16375,5.70625,,1.644583333
20180831,6.208333333,7.500833333,5.020416667,4.244166667,5.917083333,6.275,,1.794583333
20180901,5.375,5.084583333,4.548695652,2.839583333,5.3125,5.757083333,,1.795833333
20180902,6,4.466666667,4.415416667,3.270833333,3.911666667,5.038333333,,1.487083333
20180903,5,2.861666667,2.953333333,2.899166667,3.3,3.535833333,,2.5475
20180904,6.583333333,4.696666667,4.49375,3.6675,4.483333333,5.288333333,,2.8395
20180905,7.625,6.435416667,5.41375,4.559166667,6.415833333,6.3255,,2.427916667
20180906,6.875,5.660416667,5.2725,3.995,7.623333333,8.910833333,,2.089166667
20180907,9.333333333,8.25125,8.597083333,6.959166667,8.000833333,12.925,,5.142083333
20180908,10.04166667,9.715909091,8.2475,6.715,8.52125,11.34708333,,3.998333333
20180909,5.5,6.767916667,6.767083333,5.058333333,5.582916667,7.125416667,,2.061666667
20180910,7.166666667,5.652083333,5.738636364,4.889583333,4.815416667,5.917916667,,2.189565217
20180911,6.791666667,3.740454545,4.258333333,2.699166667,3.382083333,5.830416667,,1.94125
20180912,5.318181818,5.219583333,4.404166667,3.597083333,6.04875,5.2975,,3.162173913
20180913,5.375,5.592173913,5.499166667,6.375,3.099444444,5.84875,,3.151666667
20180914,5.375,3.51375,3.177916667,4.367142857,1.372083333,4.5575,,2.697916667
20180915,6.833333333,6.52875,6.449583333,5.412916667,4.554166667,6.397083333,,3.964583333
20180916,10.41666667,9.273333333,6.589583333,4.38875,6.994583333,8.155833333,,2.653333333
20180917,8.166666667,8.1225,8.835416667,6.958333333,5.514583333,9.588333333,,3.582083333
20180918,10.91666667,9.5725,8.988421053,7.685833333,10.57541667,10.47,,3.445
20180919,8.041666667,9.042083333,5.719583333,4.735833333,8.278333333,9.302916667,,2.733333333
20180920,7.227272727,9.157727273,5.700416667,5.10625,8.862916667,8.040833333,,3.04625
20180921,6.333333333,6.70375,4.891666667,4.448333333,4.08625,6.535833333,,3.1725
20180922,5.875,6.541666667,4.709583333,4.11,4.565833333,5.832083333,,3.265833333
20180923,4.75,3.625833333,5.382083333,4.274583333,,5.0775,,2.800416667
20180924,6.458333333,6.848333333,5.085833333,4.515,,9.74125,,1.98875
20180925,5.666666667,7.77875,4.314583333,3.704583333,,8.076666667,,2.721666667
20180926,8.625,6.420416667,5.92125,4.00375,,8.62,,3.177916667
20180927,7.25,5.980416667,6.913333333,6.999166667,,6.417916667,,3.073333333
20180928,14.91666667,11.83416667,11.90791667,10.2575,,13.77,,5.172916667
20180929,10.75,8.89875,7.605833333,6.3975,,8.958695652,,2.364166667
20180930,7.583333333,6.435833333,4.73625,3.257083333,,6.540416667,,2.024166667
20190601,9.416666667,10.04166667,7.059583333,6.34125,8.77125,9.105833333,9.797083333,7.302083333
20190602,4.916666667,6.458333333,4.537083333,5.0075,8.005,5.384583333,6.124166667,3.864583333
20190603,7.25,7.583333333,4.920909091,4.8225,8.859583333,6.86375,6.510833333,4.697916667
20190604,4.375,6.652173913,4.059583333,3.907916667,5.153043478,5.565714286,3.583636364,4.215909091
20190605,3.5,2.291666667,2.54375,2.606666667,0.512916667,3.2525,2.570416667,4.125
20190606,5.291666667,3.958333333,4.344166667,4.374166667,2.474,6.712916667,4.139166667,5.666666667
20190607,7.541666667,6.083333333,6.766666667,7.0975,,9.665416667,8.0375,8.958333333
20190608,8.625,7.416666667,7.42,6.93875,,9.126666667,8.39875,7
20190609,13.625,11.875,11.05416667,9.579166667,,14.82041667,13.60583333,9.083333333
20190610,12.04166667,10.5,10.12333333,10.41,,11.44708333,12.31916667,11.33333333
20190611,9.041666667,7.708333333,6.885833333,6.0175,,8.234166667,10.36625,9.791666667
20190612,11.04166667,11.56521739,9.720833333,8.924583333,,12.19291667,12.42875,9.75
20190613,11.375,12.58333333,8.796666667,9.396086957,,11.91541667,11.54416667,11.29166667
20190614,11.625,14.08333333,8.742083333,9.368333333,,16.23625,10.58041667,9.583333333
20190615,9.125,8.791666667,7.715,8.243333333,,12.77625,9.857083333,11.625
20190616,10.875,10.04166667,10.52208333,11.00083333,,14.30652174,12.92416667,14.75
20190617,5.875,5.666666667,3.810833333,3.694583333,,8.045416667,6.046666667,3.5
20190618,6.25,6.791666667,5.794166667,4.685416667,,10.31,7.245416667,4.166666667
20190619,8.041666667,8.208333333,6.36625,7.121666667,,11.825,8.52125,8.5
20190620,12.83333333,12.45833333,11.4625,11.96916667,,16.64625,14.58958333,13.91666667
20190621,14.83333333,14.79166667,13.8975,14.74333333,,19.16625,16.70625,18.79166667
20190622,14.875,17.125,14.06708333,15.06875,,17.66333333,17.54375,19.66666667
20190623,15,13.91666667,13.80708333,15.05541667,,16.72541667,16.14083333,20.25
20190624,9.75,8.708333333,8.41375,8.668333333,,10.30916667,10.45166667,13.95833333
20190625,11.20833333,10.625,8.532380952,8.94125,,12.61166667,12.51333333,13.47619048
20190626,15.625,14.91666667,14.4075,15.38708333,,17.62708333,20.58857143,16.29166667
20190627,13.33333333,12.875,13.725,13.27458333,,17.69208333,18.205625,16.83333333
20190628,19.29166667,18.59090909,17.09708333,15.06583333,,20.11375,21.90916667,19.08333333
20190629,15.25,15.63636364,12.94041667,12.04833333,,16.83916667,16.74083333,12.25
20190630,10.16666667,10.54166667,10.62041667,11.26166667,,11.29166667,12.35333333,11.70833333
20190701,10.60869565,11.79166667,9.570833333,9.635416667,,13.73041667,12.40916667,9.458333333
20190702,5.826086957,6.863636364,4.64625,5.065416667,,8.353333333,6.271904762,4.375
20190703,9.083333333,11.20833333,8.805833333,9.61125,,11.676,11.72458333,11.17391304
20190704,11.83333333,12.54166667,11.66,12.845,,13.86791667,18.39791667,12.375
20190705,7.75,8.458333333,8.399166667,8.35875,,12.11083333,11.12458333,9.458333333
20190706,13.75,12.625,13.13291667,13.105,,15.5075,15.80958333,14.70833333
20190707,11.41666667,9.166666667,9.66625,9.583333333,,13.08458333,12.61416667,9.5
20190708,6.75,6.958333333,6.574583333,6.87125,,11.50625,8.807083333,6
20190709,8.375,9.875,9.029583333,9.260833333,,13.00791667,11.54318182,9.833333333
20190710,10.95454545,9.958333333,9.919583333,9.024583333,,13.46125,11.87208333,9.333333333
20190711,13.25,11.66666667,11.50208333,11.6525,,12.54458333,13.22958333,12.29166667
20190712,12.20833333,10.85714286,8.622916667,9.01,,9.41875,11.14916667,9.75
20190713,8.708333333,6.318181818,6.305833333,6.871666667,,7.804166667,8.76375,9.5
20190714,6.625,5.041666667,5.63125,7.380833333,,6.919583333,6.93125,10.83333333
20190715,15.66666667,14.58333333,12.86333333,15.58769231,,18.20958333,16.97708333,12.85714286
20190716,6.791666667,6.666666667,5.35,,,9.278,8.016666667,8.083333333
20190717,8.916666667,8.166666667,6.807916667,,,12.18041667,9.335416667,8.291666667
20190718,6.166666667,5.5,4.775833333,,,9.855416667,7.02375,5.583333333
20190719,6.25,6.25,5.273333333,,4.464615385,11.19166667,7.655416667,6.875
20190720,5.958333333,6.583333333,5.307916667,,6.96,9.101666667,7.855416667,6.458333333
20190721,9.458333333,10.25,8.29125,,9.148333333,10.87045455,10.92272727,9.291666667
20190722,12,10.75,8.9275,,10.44708333,13.94,12.99208333,8.625
20190723,9.083333333,7.458333333,7.325416667,,6.29125,8.251666667,9.935833333,7.625
20190724,8.666666667,8.75,6.444166667,,6.310833333,7.208333333,9.388333333,8.833333333
20190725,10.33333333,10.04166667,9.91875,,8.572083333,10.26166667,13.13458333,10.08333333
20190726,11.5,10.875,8.223333333,,9.40875,11.23833333,11.88416667,9.208333333
20190727,6.208333333,7.208333333,3.833333333,,6.869583333,6.49625,6.805,4.333333333
20190728,11.33333333,11.375,9.759583333,,8.994166667,12.0275,11.77625,15.66666667
20190729,11.25,11.08333333,9.55625,,10.21375,13.75173913,12.15916667,10.5
20190730,9.25,8.333333333,8.555,,8.076666667,12.34375,10.3475,8.958333333
20190731,10.5,10.125,9.5525,,10.57666667,11.5675,12.05666667,6.458333333
20190801,8.375,7.166666667,6.073333333,,9.314166667,11.28714286,7.899090909,5.904761905
20190802,9.125,7.916666667,7.015833333,,8.845,8.918333333,9.525416667,5.791666667
20190803,7.666666667,9.833333333,8.1275,,9.24125,9.133333333,10.09583333,5.666666667
20190804,5.333333333,7.166666667,5.05125,,9.682916667,6.73125,7.4425,3.958333333
20190805,4.909090909,5.208333333,3.0495,,7.690416667,7.508333333,7.491666667,3.652173913
20190806,6.125,5.25,4.659166667,,6.479166667,9.470416667,5.062,5.708333333
20190807,10.95833333,10.20833333,10.19916667,,7.581764706,13.2175,12.269375,10.5
20190808,10.33333333,10.41666667,10.09416667,,8.413333333,13.06958333,13.08375,11.95833333
20190809,9.166666667,8.208333333,9.486666667,,8.396666667,11.52666667,12.27958333,10.66666667
20190810,8.916666667,9,9.050833333,,8.279166667,11.08958333,12.13833333,9.5
20190811,9.166666667,8.291666667,8.244583333,,7.725833333,10.26833333,10.68,6.291666667
20190812,5.75,4.375,4.956666667,,4.439166667,9.084166667,7.14375,5.125
20190813,6.041666667,5.916666667,5.494583333,,5.452916667,9.528333333,8.102083333,5.375
20190814,9.375,8.545454545,7.535833333,,7.084583333,10.71666667,10.69277778,7.578947368
20190815,11.95833333,10.04166667,10.86208333,,6.90125,11.56083333,15.8525,10.41666667
20190816,11.125,9.75,8.520416667,,7.75875,10.89958333,13.34375,7.791666667
20190817,7.391304348,6.833333333,5.782083333,,6.29,7.857916667,9.52125,6.541666667
20190818,7.875,7.375,7.044166667,,7.367083333,8.312083333,10.27875,9
20190819,14.375,12.95833333,13.64541667,,10.91375,14.5925,17.44916667,20.20833333
20190820,18.54166667,20.53833333,17.38,,18.82083333,20.48375,23.06291667,18.41666667
20190821,18.58333333,19.73916667,17.44333333,,17.215,20.80458333,20.71173913,19.83333333
20190822,10.5,10.59,8.537916667,,12.13208333,10.43791667,10.23652174,6.956521739
20190823,4.043478261,5.544583333,3.29875,,4.30375,5.99625,5.110416667,3.5
20190824,4.375,3.70875,4.093333333,,5.371666667,5.98,6.653333333,3.541666667
20190825,7.708333333,6.736666667,5.704583333,,6.60375,6.707083333,8.119583333,5.166666667
20190826,12.33333333,12.25041667,10.74166667,,11.92416667,14.59791667,13.90708333,10.25
20190827,7.666666667,7.96875,6.724583333,,7.892916667,9.940416667,9.096666667,6.916666667
20190828,10.79166667,7.072083333,7.859166667,,8.086666667,9.422916667,11.06608696,5.291666667
20190829,12,9.8225,8.632916667,,9.977916667,11.82791667,13.66958333,6.708333333
20190830,9.75,10.2075,6.645416667,,8.02125,8.468333333,9.495,6.541666667
20190831,11.33333333,10.68458333,8.750416667,,9.7925,10.20666667,13.20833333,8.583333333
20190901,13.20833333,12.46916667,10.3925,,9.96,11.07833333,12.50217391,11.20833333
20190902,10.04166667,10.1425,6.477083333,,8.210833333,7.909166667,10.60541667,8.416666667
20190903,9.791666667,10.44041667,7.304583333,,6.775416667,8.334583333,11.36125,7.333333333
20190904,10.60869565,13.43083333,7.496666667,,8.915833333,8.428636364,9.625714286,7.333333333
20190905,11.375,12.83625,8.58,8.526666667,13.751875,11.96666667,12.67333333,7.791666667
20190906,12.16666667,12.535,9.240833333,9.147619048,8.834166667,12.21875,11.60958333,8.708333333
20190907,8.166666667,8.193333333,5.539583333,5.994166667,6.77125,8.217083333,9.292916667,5.791666667
20190908,5.541666667,5.652083333,5.127083333,5.638333333,4.51375,6.57375,6.81,6.583333333
20190909,11.16666667,11.31791667,9.339583333,9.738571429,9.516666667,14.34541667,12.22583333,11.28571429
20190910,10.79166667,11.80583333,8.433333333,9.238695652,8.395833333,11.56708333,12.54416667,8.291666667
20190911,7.583333333,6.996666667,5.911666667,5.409166667,5.03375,7.485,8.847916667,5.875
20190912,7.416666667,7.739090909,5.65125,5.56875,6.239166667,7.433333333,8.457083333,6.541666667
20190913,13.58333333,11.47625,11.02208333,10.75875,9.235,12.88125,16.25208333,10.33333333
20190914,14.16666667,13.34375,12.64916667,12.55708333,12.46541667,13.45458333,17.22208333,12.36208333
20190915,8.375,9.782083333,6.8225,7.434583333,9.01625,8.721666667,11.895,8.812083333
20190916,7.833333333,7.04125,6.1625,5.516666667,7.439166667,7.568333333,12.92478261,4.195416667
20190917,4.125,1.794583333,1.667916667,1.985833333,2.8,2.878333333,3.920909091,4.41
20190918,4.375,4.06625,3.557083333,4.27125,2.013333333,5.742083333,4.324666667,5.416666667
20190919,5.125,4.149583333,4.644583333,5.200833333,3.566666667,5.742916667,5.750625,5.7
20190920,6.916666667,6.155833333,6.40375,7.126666667,5.695,7.932380952,8.309583333,7.708333333
20190921,5.583333333,4.587083333,4.288333333,4.9725,5.32,5.361363636,6.821666667,6.166666667
20190922,5.869565217,5.006666667,4.047916667,4.804583333,4.95875,6.1125,6.34125,6.375
20190923,5.625,5.93125,3.809583333,3.887916667,4.940416667,6.572083333,5.9075,4.958333333
20190924,5.333333333,7.208333333,3.705833333,2.697142857,5.8225,6.227083333,5.886956522,4.416666667
20190925,5.5,8.625,4.417916667,,8.951666667,7.441666667,6.439583333,4.590909091
20190926,7.458333333,7.875,4.978333333,,10.59,8.09375,7.453333333,3.833333333
20190927,6.166666667,9.208333333,5.235,,8.033333333,8.225416667,6.765652174,4.75
20190928,6.166666667,7.375,6.143333333,,8.14,8.522083333,7.802916667,7.166666667
20190929,5.916666667,7.625,5.714166667,,7.495416667,8.024166667,7.845416667,7.208333333
20190930,7.375,6.833333333,5.444166667,,7.195652174,8.235,7.52125,6.541666667
