Index_number, Datetime, Solar_zenith, Solar_azimuth, Normalized_rms, Data_quality_flag, NO2_total_vertical_column, Uncertainty_NO2_vertical_column, Direct_sun_air_mass_factor
7632,7901.9855,74.05,275.44,0.0005614,12,9.4729e-05,3.2894e-06,3.506
7633,7901.9866,74.38,275.62,0.000551,12,9.6617e-05,3.1966e-06,3.574
7634,7901.9876,74.71,275.8,0.0005661,12,9.5254e-05,3.1525e-06,3.642
7635,7901.9887,75.04,275.98,0.0005665,12,0.00010494,3e-06,3.726
7636,7901.9898,75.38,276.16,0.0005999,12,9.8765e-05,2.9914e-06,3.796
7637,7901.9908,75.71,276.35,0.0005691,12,9.4892e-05,2.9664e-06,3.868
7638,7901.9919,76.04,276.52,0.000573,12,9.3216e-05,2.9209e-06,3.946
7639,7901.993,76.37,276.7,0.0005645,12,8.8656e-05,2.9083e-06,4.021
7640,7901.994,76.7,276.88,0.0006915,12,9.7643e-05,2.7514e-06,4.127
7641,7901.9951,77.03,277.07,0.0005669,12,9.5395e-05,2.6974e-06,4.214
7642,7901.9962,77.37,277.25,0.0005715,12,9.5875e-05,2.6291e-06,4.314
7643,7901.9972,77.7,277.43,0.0005899,12,9.8753e-05,2.5395e-06,4.422
7644,7901.9983,78.02,277.61,0.0006133,12,9.4914e-05,2.5123e-06,4.515
7645,7901.9994,78.36,277.79,0.000567,12,9.6783e-05,2.4206e-06,4.633
7646,7902.0004,78.69,277.97,0.0006538,12,9.5426e-05,2.372e-06,4.745
7647,7902.0015,79.02,278.15,0.0006122,12,9.7027e-05,2.2877e-06,4.871
7648,7902.0026,79.35,278.33,0.0006431,12,9.5472e-05,2.2348e-06,4.994
7649,7902.0036,79.68,278.51,0.0005859,12,9.8608e-05,2.1367e-06,5.139
7650,7902.0047,80,278.69,0.0007926,12,9.8411e-05,2.0848e-06,5.276
7651,7902.0058,80.35,278.88,0.0006352,12,9.8925e-05,2.0044e-06,5.436
7652,7902.0069,80.68,279.06,0.0007365,12,9.9311e-05,1.9426e-06,5.595
7653,7902.0079,81.01,279.24,0.0007547,12,9.9746e-05,1.875e-06,5.763
7654,7902.009,81.33,279.42,0.0008939,12,0.00010329,1.808e-06,5.952
7655,7902.0101,81.67,279.61,0.0007565,12,9.9889e-05,1.7758e-06,6.123
7656,7902.0111,82,279.79,0.0007904,12,0.00010969,1.7003e-06,6.383
7657,7902.0122,82.33,279.98,0.0008595,12,0.0001081,1.6251e-06,6.586
7658,7902.0131,82.6,280.12,0.0009364,12,0.00011144,1.5587e-06,6.795
7659,7902.0142,82.92,280.3,0.0009284,12,0.00010643,1.5086e-06,6.987
7660,7902.015,83.2,280.46,0.0009437,12,0.00010521,1.4561e-06,7.188
7661,7902.0159,83.46,280.6,0.001407,12,0.00010849,1.4131e-06,7.43
7662,7902.017,83.79,280.79,0.001231,12,0.0001093,1.3755e-06,7.722
7663,7902.018,84.11,280.97,0.001287,12,0.00010613,1.3512e-06,7.977
7664,7902.0191,84.44,281.15,0.001491,12,0.0001118,1.3368e-06,8.38
7665,7902.0201,84.77,281.33,0.00173,12,0.00011278,1.3348e-06,8.753
7666,7902.021,85.03,281.48,0.002065,12,0.00011115,1.3443e-06,9.029
7667,7902.0221,85.36,281.67,0.002428,12,0.00010817,1.3761e-06,9.379
7668,7902.0231,85.69,281.85,0.002872,12,0.00011184,1.4505e-06,9.906
7669,7902.0242,86.01,282.04,0.003485,12,0.00011431,1.5505e-06,10.448
7670,7902.0253,86.34,282.22,0.004316,12,0.0001219,1.7311e-06,11.214
7671,7902.0264,86.67,282.41,0.00565,12,0.00011936,1.8779e-06,11.787
7672,7902.0274,87,282.6,0.2023,12,0.00015512,4.552e-06,13.546
7673,7902.0285,87.32,282.78,0.009151,12,0.00011839,2.3244e-06,13.229
7674,7902.0296,87.65,282.97,1.842,12,-0.00012351,4.3888e-06,9.55
7675,7902.0307,87.98,283.16,0.01408,12,0.00013242,3.4984e-06,15.97
7676,7902.0318,88.32,283.36,0.01996,12,0.00013926,4.4497e-06,17.77
7677,7902.0329,88.66,283.56,0.02467,12,0.00013169,5.0236e-06,18.921
7678,7902.5019,88.61,76.65,0.01381,12,0.00010338,4.6722e-06,19.939
7679,7902.5026,88.41,76.77,0.01601,12,0.00011423,4.4871e-06,19.586
7680,7902.5031,88.25,76.86,0.01369,12,0.00011047,3.9473e-06,18.487
7681,7902.5037,88.08,76.96,0.01276,12,0.00010342,3.3736e-06,17.238
7682,7902.5042,87.92,77.05,0.01087,12,9.0429e-05,2.7889e-06,15.698
7683,7902.5048,87.75,77.15,0.009539,12,8.5727e-05,2.5099e-06,14.755
7684,7902.5053,87.59,77.24,0.008682,12,8.9678e-05,2.4369e-06,14.52
7685,7902.5058,87.42,77.34,0.007963,12,9.1837e-05,2.3246e-06,14.126
7686,7902.5063,87.29,77.42,0.008535,12,8.743e-05,2.5409e-06,13.513
7687,7902.5068,87.15,77.5,0.00633,12,8.7986e-05,2.108e-06,13.175
7688,7902.5073,86.99,77.59,0.005103,12,9.3412e-05,2.7157e-06,13.021
7689,7902.5077,86.84,77.67,0.004602,12,8.7806e-05,2.7985e-06,12.407
7690,7902.5083,86.69,77.76,0.004238,12,6.8566e-05,1.6643e-06,11.05
7691,7902.5088,86.52,77.86,0.003663,12,8.0599e-05,2.0236e-06,11.404
7692,7902.5093,86.35,77.95,0.00353,12,8.3935e-05,2.2377e-06,11.218
7693,7902.5099,86.19,78.04,0.003406,12,6.819e-05,1.466e-06,10.234
7694,7902.5103,86.05,78.12,0.003312,12,6.8263e-05,1.471e-06,10.036
7695,7902.5108,85.91,78.21,0.002986,12,6.4266e-05,1.3899e-06,9.64
7696,7902.5121,85.52,78.43,0.002357,12,6.3462e-05,1.3198e-06,9.129
7697,7902.5126,85.35,78.52,0.002327,12,6.248e-05,1.3061e-06,8.895
7698,7902.5132,85.18,78.62,0.002199,12,6.2085e-05,1.2952e-06,8.698
7699,7902.5137,85.02,78.71,0.002074,12,5.9278e-05,1.3111e-06,8.419
7700,7902.515,84.62,78.94,0.001871,12,6.2981e-05,1.2855e-06,8.177
7701,7902.5163,84.22,79.16,0.00169,12,6.4834e-05,1.2984e-06,7.866
7702,7902.5176,83.83,79.38,0.001613,12,5.9543e-05,1.391e-06,7.402
7703,7902.5189,83.44,79.6,0.001538,12,5.8534e-05,1.4622e-06,7.086
7704,7902.5201,83.05,79.82,0.001438,12,6.0224e-05,1.5076e-06,6.851
7705,7902.5214,82.67,80.03,0.001372,12,6.0275e-05,1.5785e-06,6.601
7706,7902.5226,82.28,80.25,0.001305,12,6.1371e-05,1.6405e-06,6.376
7707,7902.5238,81.9,80.46,0.001242,12,5.8698e-05,1.7577e-06,6.117
7708,7902.5251,81.52,80.67,0.001191,12,5.8937e-05,1.8336e-06,5.914
7709,7902.5263,81.14,80.88,0.001134,12,5.4782e-05,1.9947e-06,5.67
7710,7902.5276,80.76,81.09,0.001414,12,4.762e-05,2.24e-06,5.396
7711,7902.5288,80.37,81.31,0.001573,12,6.2315e-05,2.0578e-06,5.388
7712,7902.5301,79.99,81.52,0.001029,12,5.5483e-05,2.2335e-06,5.165
7713,7902.5313,79.6,81.73,0.001002,12,5.817e-05,2.262e-06,5.029
7714,7902.5333,79,82.06,0.0009413,12,5.9532e-05,2.3815e-06,4.81
7715,7902.5345,78.6,82.28,0.0009579,12,5.3976e-05,2.6004e-06,4.634
7716,7902.5358,78.22,82.49,0.0009584,12,5.719e-05,2.5981e-06,4.528
7717,7902.537,77.84,82.7,0.0009117,12,5.8983e-05,2.6299e-06,4.417
7718,7902.5382,77.46,82.91,0.000884,12,5.6766e-05,2.7706e-06,4.292
7719,7902.5394,77.08,83.12,0.0008896,12,5.8141e-05,2.8127e-06,4.189
7720,7902.5407,76.7,83.33,0.0008571,12,5.8973e-05,2.8756e-06,4.089
7721,7902.5418,76.33,83.53,0.0008544,12,5.6665e-05,3.108e-06,3.984
7722,7902.543,75.98,83.72,0.0008653,12,5.4601e-05,3.1529e-06,3.89
7723,7902.5442,75.6,83.93,0.001222,12,4.4657e-05,3.6548e-06,3.757
7724,7902.5454,75.24,84.13,0.002671,12,7.5932e-05,3.1495e-06,3.77
7725,7902.5465,74.89,84.32,0.0008972,12,5.2126e-05,3.4738e-06,3.636
7726,7902.5477,74.51,84.53,0.0009011,12,4.7841e-05,3.7723e-06,3.543
7727,7902.5489,74.13,84.74,0.0009565,12,4.9638e-05,3.7468e-06,3.475
7728,7902.5502,73.74,84.95,0.0009958,12,5.1406e-05,3.745e-06,3.407
7729,7902.5514,73.36,85.16,0.001077,12,5.031e-05,3.8651e-06,3.335
7730,7902.5526,72.98,85.37,0.001123,12,4.7515e-05,4.1051e-06,3.262
7731,7902.5539,72.59,85.58,0.00114,12,4.5228e-05,4.3504e-06,3.191
7732,7902.5558,71.98,85.91,0.0007146,12,5.7118e-05,3.9037e-06,3.121
7733,7902.5571,71.59,86.13,0.002926,12,2.7349e-05,6.6125e-06,3.034
7734,7902.5583,71.2,86.34,0.0008563,12,5.4146e-05,4.2598e-06,3
7735,7902.5595,70.82,86.55,0.001405,12,3.798e-05,5.5382e-06,2.927
7736,7902.5608,70.44,86.76,0.001382,12,4.1679e-05,5.1569e-06,2.876
7737,7902.562,70.06,86.97,0.00155,12,3.6126e-05,5.9659e-06,2.828
7738,7902.5632,69.67,87.19,0.001659,12,3.3948e-05,6.3915e-06,2.78
7739,7902.5645,69.29,87.4,0.00181,12,3.9616e-05,5.6166e-06,2.735
7740,7902.5657,68.91,87.61,0.001978,12,3.3692e-05,6.5592e-06,2.691
7741,7902.5669,68.52,87.83,0.002116,12,2.9461e-05,7.4227e-06,2.648
7742,7902.5681,68.14,88.04,0.002226,12,3.0171e-05,7.4237e-06,2.607
7743,7902.5694,67.76,88.26,0.002323,12,2.8709e-05,7.756e-06,2.567
7744,7902.5706,67.37,88.47,0.002372,12,2.6041e-05,8.5312e-06,2.528
7745,7902.5718,66.99,88.69,0.002618,12,2.3921e-05,9.0879e-06,2.491
7746,7902.5731,66.6,88.91,0.003126,12,1.382e-05,1.2444e-05,2.454
7747,7902.5742,66.24,89.11,0.001902,12,6.516e-05,5.3118e-06,2.439
7748,7902.5752,65.94,89.28,0.002862,12,2.2194e-05,9.8743e-06,2.394
7749,7902.5764,65.56,89.5,0.002924,12,1.6646e-05,1.1848e-05,2.361
7750,7902.5784,64.94,89.85,0.002193,12,3.1441e-05,8.0093e-06,2.309
7751,7902.5896,61.43,91.88,0.0001961,10,6.7433e-05,5.644e-06,2.067
7752,7902.5908,61.04,92.11,0.000803,10,4.5037e-05,7.2485e-06,2.033
7753,7902.5921,60.66,92.34,0.0008134,10,4.16e-05,7.9217e-06,2.01
7754,7902.5933,60.28,92.57,0.0008067,10,3.975e-05,8.3916e-06,1.987
7755,7902.5945,59.9,92.8,0.0008061,10,4.424e-05,7.6581e-06,1.965
7756,7902.5957,59.52,93.03,0.0008115,10,3.2581e-05,1.0393e-05,1.944
7757,7902.597,59.14,93.26,0.0008111,10,3.7686e-05,9.1545e-06,1.923
7758,7902.5982,58.75,93.49,0.0008172,10,3.9434e-05,8.869e-06,1.902
7759,7902.5994,58.37,93.72,0.0008097,10,3.5269e-05,1.0013e-05,1.883
7760,7902.6006,57.99,93.96,0.0008198,10,3.909e-05,9.1661e-06,1.863
7761,7902.6019,57.6,94.2,0.0008242,10,3.0758e-05,1.1605e-05,1.844
7762,7902.6031,57.22,94.44,0.0008409,10,3.0411e-05,1.1886e-05,1.826
7763,7902.6043,56.84,94.68,0.0008404,10,4.3288e-05,8.5732e-06,1.808
7764,7902.6056,56.45,94.92,0.0008204,10,3.2152e-05,1.1498e-05,1.79
7765,7902.6068,56.07,95.16,0.0008179,10,3.8476e-05,9.7901e-06,1.772
7766,7902.608,55.69,95.4,0.0008144,10,3.6636e-05,1.0357e-05,1.756
7767,7902.6092,55.31,95.65,0.0008157,10,3.506e-05,1.091e-05,1.739
7768,7902.6105,54.92,95.89,0.0008278,10,2.7149e-05,1.4019e-05,1.723
7769,7902.6131,54.11,96.43,0.0002248,10,5.4859e-05,7.8048e-06,1.692
7770,7902.6163,53.12,97.08,0.0002369,10,4.6145e-05,9.1034e-06,1.652
7771,7902.6175,52.75,97.33,0.001603,12,4.3799e-05,1.7902e-05,1.638
7772,7902.6185,52.42,97.55,0.0008139,12,2.8234e-05,1.4602e-05,1.626
7773,7902.6198,52.02,97.83,0.001761,12,5.865e-05,1.422e-05,1.615
7774,7902.6207,51.75,98.02,0.0008617,10,2.5124e-05,1.6428e-05,1.603
7775,7902.622,51.36,98.28,0.0008254,12,3.1926e-05,1.3169e-05,1.589
7776,7902.6232,50.99,98.54,0.0008706,10,2.6512e-05,1.5825e-05,1.577
7777,7902.6244,50.61,98.81,0.0008309,10,3.561e-05,1.2055e-05,1.564
7778,7902.6256,50.23,99.08,0.0008526,10,3.4745e-05,1.2504e-05,1.552
7779,7902.6269,49.85,99.35,0.0008333,10,4.1181e-05,1.0731e-05,1.54
7780,7902.6281,49.47,99.63,0.0008383,10,3.2428e-05,1.3565e-05,1.529
7781,7902.6293,49.09,99.9,0.0008293,12,3.0476e-05,1.4456e-05,1.517
7782,7902.6306,48.71,100.18,0.0008375,10,3.2981e-05,1.3565e-05,1.506
7783,7902.6318,48.33,100.46,0.0008246,10,3.1579e-05,1.424e-05,1.495
7784,7902.633,47.97,100.74,0.0008025,12,3.5455e-05,1.338e-05,1.485
7785,7902.6338,47.72,100.92,0.0008307,12,3.3062e-05,1.3663e-05,1.478
7786,7902.6347,47.43,101.15,0.0008471,12,3.6894e-05,1.2537e-05,1.47
7787,7902.636,47.05,101.43,0.0008276,10,3.4343e-05,1.349e-05,1.459
7788,7902.638,46.43,101.92,0.0002503,10,4.872e-05,1.0147e-05,1.443
7789,7902.639,46.13,102.15,0.0008784,12,3.0883e-05,1.5259e-05,1.435
7790,7902.6399,45.86,102.37,0.0008238,12,2.9087e-05,1.6095e-05,1.429
7791,7902.6411,45.48,102.67,0.0008273,10,2.8065e-05,1.6825e-05,1.419
7792,7902.6429,44.93,103.12,0.0008435,12,2.5951e-05,1.8089e-05,1.406
7793,7902.6438,44.66,103.34,0.001044,12,4.2235e-05,1.2796e-05,1.399
7794,7902.6448,44.34,103.61,0.0008366,12,4.1263e-05,1.2033e-05,1.392
7795,7902.6461,43.96,103.93,0.0008298,10,2.5294e-05,1.9035e-05,1.383
7796,7902.6473,43.59,104.25,0.0008231,10,2.131e-05,2.2286e-05,1.375
7797,7902.6485,43.22,104.57,0.0008555,10,2.2372e-05,2.1482e-05,1.366
7798,7902.6498,42.85,104.89,0.0008378,12,1.999e-05,2.3627e-05,1.358
7799,7902.651,42.48,105.22,0.0008295,10,2.1842e-05,2.2204e-05,1.35
7800,7902.6523,42.08,105.58,0.001965,12,4.3457e-05,2.4333e-05,1.342
7801,7902.6529,41.9,105.73,0.001726,12,4.7986e-05,2.1981e-05,1.338
7802,7902.6541,41.53,106.08,0.0009261,12,1.484e-05,2.9113e-05,1.331
7803,7902.6553,41.19,106.4,0.0008297,10,2.3672e-05,2.1319e-05,1.324
7804,7902.6559,41.01,106.56,0.00181,12,3.9005e-05,2.7308e-05,1.32
7805,7902.6572,40.6,106.95,0.001657,12,6.1428e-05,1.8322e-05,1.313
7806,7902.6589,40.12,107.41,0.002014,12,4.147e-05,2.6902e-05,1.303
7807,7902.6594,39.96,107.57,0.002033,12,5.54e-05,2.0724e-05,1.301
7808,7902.6604,39.66,107.86,0.001125,12,4.5041e-05,1.4112e-05,1.295
7809,7902.6619,39.22,108.31,0.0005877,12,4.9179e-05,1.2914e-05,1.287
7810,7902.663,38.89,108.64,0.003437,12,1.1764e-05,0.00017592,1.281
7811,7902.6639,38.63,108.9,0.0008388,10,2.2469e-05,2.3058e-05,1.276
7812,7902.6651,38.27,109.28,0.0008353,10,2.1348e-05,2.4427e-05,1.27
7813,7902.6663,37.91,109.67,0.0008425,10,2.3622e-05,2.2281e-05,1.264
7814,7902.6676,37.55,110.05,0.000835,10,2.3134e-05,2.2967e-05,1.258
7815,7902.6688,37.19,110.45,0.0008362,10,2.0315e-05,2.5962e-05,1.252
7816,7902.67,36.82,110.85,0.000829,10,2.108e-05,2.5216e-05,1.246
7817,7902.6713,36.46,111.26,0.0008644,10,2.455e-05,2.2105e-05,1.24
7818,7902.6722,36.2,111.56,0.0008196,12,2.8757e-05,1.9369e-05,1.236
7819,7902.6733,35.86,111.95,0.001854,12,2.1921e-05,5.4442e-05,1.231
7820,7902.6738,35.74,112.1,0.00239,12,6.1281e-05,2.7883e-05,1.23
7821,7902.6746,35.48,112.41,0.0008415,10,3.3374e-05,1.6947e-05,1.225
7822,7902.6759,35.13,112.83,0.0008568,10,3.7052e-05,1.5379e-05,1.22
7823,7902.6771,34.77,113.27,0.0008266,10,2.5739e-05,2.1655e-05,1.215
7824,7902.6783,34.42,113.71,0.0008337,10,1.9337e-05,2.8012e-05,1.209
7825,7902.6796,34.07,114.16,0.0008275,10,2.2725e-05,2.4561e-05,1.205
7826,7902.6808,33.72,114.62,0.0008372,10,2.3457e-05,2.4007e-05,1.2
7827,7902.6835,32.97,115.63,0.0002087,10,5.0283e-05,1.2362e-05,1.19
7828,7902.6847,32.61,116.13,0.0008235,10,2.1736e-05,2.6126e-05,1.185
7829,7902.686,32.27,116.62,0.0008394,10,1.992e-05,2.8365e-05,1.18
7830,7902.6872,31.91,117.13,0.0009092,12,2.5848e-05,2.5763e-05,1.176
7831,7902.6884,31.58,117.63,0.0008333,12,2.8207e-05,2.2986e-05,1.172
7832,7902.6889,31.44,117.83,0.00336,12,1.1567e-05,0.00016142,1.17
7833,7902.69,31.14,118.3,0.002063,12,4.2823e-05,3.7072e-05,1.166
7834,7902.6913,30.8,118.83,0.001899,12,8.4005e-05,1.8666e-05,1.163
7835,7902.6918,30.64,119.07,0.002529,12,5.33e-05,2.967e-05,1.16
7836,7902.6928,30.39,119.48,0.002274,12,4.9272e-05,3.3389e-05,1.157
7837,7902.6938,30.12,119.93,0.0008462,12,3.2413e-05,1.9641e-05,1.154
7838,7902.6949,29.82,120.42,0.0008009,12,2.2663e-05,2.7689e-05,1.151
7839,7902.6954,29.67,120.68,0.00185,12,3.684e-05,3.35e-05,1.149
7840,7902.6959,29.54,120.91,0.002486,12,6.3797e-05,2.9322e-05,1.148
7841,7902.6967,29.31,121.29,0.0008166,12,2.3238e-05,2.5702e-05,1.145
7842,7902.6978,29.05,121.77,0.0008116,10,2.3553e-05,2.5449e-05,1.142
7843,7902.699,28.72,122.36,0.0008138,10,1.4287e-05,3.9245e-05,1.139
7844,7902.7002,28.4,122.96,0.0008577,10,2.4657e-05,2.469e-05,1.135
7845,7902.7028,27.71,124.29,0.0002293,10,5.7863e-05,1.1898e-05,1.128
7846,7902.7041,27.39,124.94,0.0008169,10,2.1149e-05,2.843e-05,1.125
7847,7902.7053,27.07,125.6,0.0008298,12,2.2486e-05,2.719e-05,1.122
7848,7902.7064,26.8,126.17,0.0008155,10,2.1629e-05,2.8193e-05,1.119
7849,7902.7076,26.49,126.85,0.0008121,10,1.9501e-05,3.1082e-05,1.116
7850,7902.7089,26.18,127.54,0.0008186,10,1.566e-05,3.7604e-05,1.113
7851,7902.7101,25.88,128.26,0.0008538,10,1.541e-05,3.8464e-05,1.11
7852,7902.7114,25.58,128.98,0.0008047,10,2.1683e-05,2.8552e-05,1.107
7853,7902.7125,25.29,129.68,0.0009188,12,1.2846e-05,4.1153e-05,1.105
7854,7902.7136,25.03,130.33,0.0008072,10,1.9651e-05,3.1313e-05,1.102
7855,7902.7148,24.74,131.1,0.0008002,10,1.7923e-05,3.4084e-05,1.1
7856,7902.7161,24.45,131.87,0.0008582,10,2.8633e-05,2.2483e-05,1.097
7857,7902.717,24.25,132.45,0.0007909,12,3.3628e-05,1.9503e-05,1.096
7858,7902.7182,23.96,133.26,0.002401,12,7.4247e-05,2.879e-05,1.094
7859,7902.7191,23.77,133.82,0.0007902,10,4.4247e-05,1.5165e-05,1.092
7860,7902.7203,23.5,134.66,0.0007932,10,2.3925e-05,2.6959e-05,1.089
7861,7902.7215,23.22,135.51,0.0007956,10,1.9139e-05,3.2873e-05,1.087
7862,7902.7227,22.96,136.38,0.0008039,12,2.7634e-05,2.3706e-05,1.085
7863,7902.7255,22.38,138.36,0.001798,12,0.00011001,1.7524e-05,1.081
7864,7902.7263,22.21,138.99,0.000827,12,3.3898e-05,2.1318e-05,1.079
7865,7902.7274,21.98,139.85,0.000948,12,4.6386e-05,1.7619e-05,1.078
7866,7902.7284,21.79,140.59,0.0007695,12,2.9888e-05,2.2364e-05,1.076
7867,7902.7296,21.54,141.59,0.0007722,10,2.7248e-05,2.4361e-05,1.074
7868,7902.7309,21.31,142.58,0.0007781,10,2.1857e-05,2.9717e-05,1.073
7869,7902.7321,21.08,143.6,0.0007544,10,1.5667e-05,3.994e-05,1.071
7870,7902.7333,20.85,144.63,0.000755,10,1.8936e-05,3.4008e-05,1.069
7871,7902.7346,20.63,145.69,0.0007519,10,1.3415e-05,4.5387e-05,1.068
7872,7902.7358,20.42,146.76,0.0007523,10,1.8057e-05,3.5522e-05,1.066
7873,7902.737,20.21,147.86,0.000758,10,2.051e-05,3.2078e-05,1.065
7874,7902.7383,20.01,148.97,0.000736,10,2.0004e-05,3.2807e-05,1.064
7875,7902.7395,19.81,150.1,0.0007415,10,1.3381e-05,4.6386e-05,1.062
7876,7902.7407,19.63,151.26,0.0007335,10,1.1329e-05,5.2584e-05,1.061
7877,7902.7419,19.44,152.44,0.0007505,10,1.0927e-05,5.4354e-05,1.06
7878,7902.7432,19.27,153.64,0.0007386,10,1.6625e-05,3.911e-05,1.059
7879,7902.7444,19.1,154.85,0.0007241,10,2.1872e-05,3.1034e-05,1.058
7880,7902.7456,18.94,156.09,0.0007303,10,2.7617e-05,2.5085e-05,1.057
7881,7902.7484,18.62,158.89,0.0005669,12,5.7574e-05,1.3057e-05,1.055
7882,7902.7496,18.48,160.21,0.0009359,12,3.7547e-05,2.2872e-05,1.054
7883,7902.7504,18.4,161.05,0.0007732,12,3.7556e-05,1.9013e-05,1.053
7884,7902.7516,18.28,162.37,0.0007632,12,3.1882e-05,2.2248e-05,1.053
7885,7902.7529,18.17,163.75,0.0007832,12,3.0487e-05,2.2662e-05,1.052
7886,7902.754,18.08,164.91,0.0007689,12,2.5574e-05,2.7728e-05,1.051
7887,7902.7552,17.98,166.26,0.000786,12,2.3801e-05,2.956e-05,1.051
7888,7902.7565,17.89,167.74,0.001485,12,3.9958e-05,2.9924e-05,1.05
7889,7902.7571,17.85,168.39,0.001415,12,6.3252e-05,1.9865e-05,1.05
7890,7902.7576,17.82,168.96,0.001496,12,4.545e-05,2.7905e-05,1.05
7891,7902.7587,17.76,170.2,0.0007841,12,3.2054e-05,2.2498e-05,1.05
7892,7902.7599,17.7,171.6,0.0007855,12,3.0864e-05,2.3031e-05,1.049
7893,7902.7611,17.65,173.01,0.0007926,12,1.6753e-05,3.9853e-05,1.049
7894,7902.7623,17.61,174.43,0.0007953,12,2.2808e-05,3.0325e-05,1.049
7895,7902.7633,17.58,175.51,0.0008016,12,3.0976e-05,2.3384e-05,1.048
7896,7902.7645,17.56,176.89,0.0007892,12,2.8553e-05,2.5948e-05,1.048
7897,7902.7656,17.54,178.2,0.0008134,12,4.0211e-05,1.8017e-05,1.048
7898,7902.7661,17.54,178.77,0.002941,12,4.5236e-05,5.5341e-05,1.048
7899,7902.7684,17.54,181.47,0.0007066,12,3.6516e-05,1.9422e-05,1.048
7900,7902.7696,17.56,182.88,0.001071,12,5.1717e-06,4.3664e-05,1.048
7901,7902.7707,17.58,184.13,0.001193,12,-6.6865e-06,2.2273e-09,1.048
7902,7902.7719,17.61,185.55,0.001237,12,-6.2834e-06,2.235e-09,1.049
7903,7902.7731,17.65,186.97,0.001259,12,-2.815e-06,2.2452e-09,1.049
7904,7902.7743,17.7,188.38,0.001186,12,-3.3066e-06,2.258e-09,1.049
7905,7902.7756,17.77,189.78,0.001203,12,3.9691e-06,37.085,1.05
7906,7902.7768,17.84,191.18,0.00126,12,1.7228e-05,3.2071e-05,1.05
7907,7902.778,17.92,192.57,0.001344,12,7.4503e-06,2.2109e-05,1.05
7908,7902.779,17.98,193.64,0.001133,12,1.9315e-05,3.1138e-05,1.051
7909,7902.7802,18.08,195,0.001206,12,9.4622e-06,4.3997e-05,1.051
7910,7902.7814,18.18,196.34,0.001229,12,1.2419e-05,3.9288e-05,1.052
7911,7902.7826,18.29,197.6,0.001194,12,1.2749e-05,4.6516e-05,1.053
7912,7902.7836,18.39,198.73,0.0007758,12,4.1498e-05,1.8508e-05,1.053
7913,7902.7848,18.51,199.92,0.001124,12,1.6268e-05,3.448e-05,1.054
7914,7902.786,18.64,201.21,0.001189,12,1.6728e-05,3.3625e-05,1.055
7915,7902.7872,18.78,202.41,0.001139,12,2.4381e-05,2.8431e-05,1.056
7916,7902.7883,18.92,203.56,0.0008342,12,4.6732e-05,1.7262e-05,1.057
7917,7902.7897,19.09,204.94,0.0009976,12,7.958e-05,1.5649e-05,1.058
7918,7902.7902,19.16,205.48,0.002148,12,4.3689e-05,4.1708e-05,1.058
7919,7902.7913,19.32,206.58,0.001089,12,4.342e-06,30.807,1.059
7920,7902.7925,19.49,207.73,0.00108,12,1.0754e-05,5.0114e-05,1.06
7921,7902.7936,19.65,208.78,0.000855,10,2.172e-05,3.1631e-05,1.061
7922,7902.7948,19.84,209.94,0.0008686,10,3.6576e-05,1.9618e-05,1.062
7923,7902.7961,20.04,211.07,0.0008612,12,3.6596e-05,1.967e-05,1.064
7924,7902.7973,20.24,212.18,0.0008586,10,1.6742e-05,3.9706e-05,1.065
7925,7902.7985,20.45,213.28,0.0008731,10,1.7417e-05,3.7936e-05,1.067
7926,7902.7998,20.66,214.35,0.0008685,10,2.5147e-05,2.7622e-05,1.068
7927,7902.801,20.88,215.4,0.0008849,10,1.6067e-05,4.0839e-05,1.07
7928,7902.8022,21.11,216.43,0.0008891,10,2.0445e-05,3.304e-05,1.071
7929,7902.8035,21.34,217.44,0.0008809,10,2.2926e-05,3.0008e-05,1.073
7930,7902.8047,21.58,218.43,0.0008985,10,1.3157e-05,4.8492e-05,1.075
7931,7902.8059,21.82,219.41,0.0008964,10,1.7953e-05,3.7083e-05,1.076
7932,7902.8072,22.07,220.36,0.0008899,10,2.3962e-05,2.8915e-05,1.078
7933,7902.8084,22.32,221.29,0.00089,10,2.3501e-05,2.9322e-05,1.08
7934,7902.8096,22.58,222.21,0.0008762,10,2.1688e-05,3.1533e-05,1.082
7935,7902.8123,23.14,224.11,0.0002703,10,4.4039e-05,1.6886e-05,1.087
7936,7902.8135,23.42,224.99,0.0008302,10,1.1696e-05,5.1612e-05,1.089
7937,7902.8148,23.7,225.83,0.000805,10,1.8018e-05,3.6506e-05,1.091
7938,7902.816,23.98,226.65,0.0008082,10,2.9391e-05,2.3676e-05,1.093
7939,7902.8172,24.26,227.46,0.0008162,10,1.5874e-05,4.0507e-05,1.096
7940,7902.8185,24.54,228.25,0.0008051,10,1.8302e-05,3.5794e-05,1.098
7941,7902.8197,24.83,229.02,0.0008107,10,2.2181e-05,3.0394e-05,1.101
7942,7902.8209,25.13,229.78,0.0008113,10,3.286e-05,2.1325e-05,1.103
7943,7902.8222,25.42,230.52,0.0008221,10,2.7442e-05,2.5016e-05,1.106
7944,7902.8234,25.72,231.25,0.0008084,10,2.8922e-05,2.392e-05,1.109
7945,7902.8246,26.02,231.96,0.0008338,10,1.7852e-05,3.632e-05,1.112
7946,7902.8259,26.33,232.66,0.0008207,10,2.2387e-05,3.0008e-05,1.114
7947,7902.8271,26.64,233.35,0.0008173,10,2.7906e-05,2.449e-05,1.117
